date,time,open,high,low,close,volumn
20201005,1245,12494,12524,12486,12518,4596
20201005,1345,12519,12532,12508,12529,4410
20201005,1600,12520,12526,12490,12505,1834
20201005,1700,12505,12527,12504,12522,831
20201005,1800,12521,12540,12518,12538,944
20201005,1900,12538,12544,12531,12543,512
20201005,2000,12543,12550,12538,12538,665
20201005,2100,12538,12545,12534,12543,479
20201005,2200,12543,12578,12539,12573,2388
20201005,2300,12573,12606,12573,12595,2666
20201006,0000,12594,12603,12590,12602,1012
20201006,0100,12602,12624,12601,12618,1283
20201006,0200,12619,12621,12595,12601,563
20201006,0300,12601,12620,12586,12620,724
20201006,0400,12620,12632,12620,12631,632
20201006,0500,12631,12632,12612,12626,809
20201006,0945,12625,12667,12614,12641,17858
20201006,1045,12642,12704,12642,12649,16736
20201006,1145,12649,12673,12625,12664,6341
20201006,1245,12664,12681,12659,12664,2507
20201006,1345,12664,12682,12653,12675,6165
20201006,1600,12679,12691,12664,12678,1940
20201006,1700,12678,12680,12665,12674,662
20201006,1800,12675,12680,12672,12676,408
20201006,1900,12676,12687,12671,12682,593
20201006,2000,12682,12711,12680,12707,1349
20201006,2100,12707,12716,12701,12710,1046
20201006,2200,12711,12722,12656,12685,3684
20201006,2300,12685,12703,12675,12689,2203
20201007,0000,12689,12695,12671,12676,1364
20201007,0100,12677,12703,12675,12698,875
20201007,0200,12699,12710,12696,12709,524
20201007,0300,12709,12733,12646,12678,3033
20201007,0400,12679,12681,12637,12661,2338
20201007,0500,12660,12664,12600,12600,1823
20201007,0945,12600,12666,12600,12643,14417
20201007,1045,12644,12712,12643,12699,11560
20201007,1145,12700,12726,12686,12721,5637
20201007,1245,12720,12750,12714,12743,5422
20201007,1345,12743,12758,12724,12755,7185
20201007,1600,12761,12795,12758,12791,2253
20201007,1700,12792,12794,12776,12789,910
20201007,1800,12788,12791,12781,12783,339
20201007,1900,12784,12788,12770,12785,826
20201007,2000,12785,12791,12781,12790,380
20201007,2100,12789,12803,12788,12799,932
20201007,2200,12799,12831,12794,12821,2381
20201007,2300,12821,12824,12809,12818,2155
20201008,0000,12817,12828,12815,12819,789
20201008,0100,12819,12829,12798,12823,1291
20201008,0200,12822,12850,12821,12842,1209
20201008,0300,12842,12855,12840,12854,698
20201008,0400,12854,12859,12847,12849,501
20201008,0500,12848,12849,12828,12841,906
20201008,0945,12841,12842,12772,12790,20350
20201008,1045,12790,12851,12780,12848,11664
20201008,1145,12848,12866,12837,12865,5954
20201008,1245,12865,12868,12825,12828,4215
20201008,1345,12827,12876,12825,12873,7020
20201008,1600,12893,12928,12890,12917,2589
20201008,1700,12917,12921,12903,12918,881
20201008,1800,12918,12918,12903,12904,678
20201008,1900,12905,12922,12896,12908,784
20201008,2000,12907,12915,12906,12913,338
20201008,2100,12913,12935,12912,12929,1137
20201008,2200,12929,12933,12905,12913,1654
20201008,2300,12913,12914,12873,12889,3541
20201009,0000,12889,12899,12840,12863,2845
20201009,0100,12865,12897,12863,12890,1835
20201009,0200,12890,12890,12869,12878,715
20201009,0300,12878,12891,12873,12881,410
20201009,0400,12881,12882,12864,12879,536
20201009,0500,12880,12880,12856,12865,746
20201012,0945,12866,12980,12865,12969,20857
20201012,1045,12970,12995,12895,12923,14949
20201012,1145,12924,12933,12878,12906,6710
20201012,1245,12906,12929,12894,12911,4034
20201012,1345,12912,12928,12896,12920,6295
20201012,1600,12911,12921,12906,12918,1169
20201012,1700,12918,12938,12916,12917,1307
20201012,1800,12917,12924,12902,12907,727
20201012,1900,12908,12924,12906,12921,438
20201012,2000,12921,12930,12918,12924,476
20201012,2100,12923,12935,12921,12929,654
20201012,2200,12929,12943,12913,12938,1789
20201012,2300,12939,12957,12938,12954,1917
20201013,0000,12954,12970,12945,12951,1803
20201013,0100,12952,12975,12951,12966,983
20201013,0200,12967,12980,12964,12975,504
20201013,0300,12975,12984,12972,12980,513
20201013,0400,12980,12983,12970,12976,446
20201013,0500,12974,12980,12969,12980,612
20201013,0945,12980,12980,12816,12848,23306
20201013,1045,12848,12879,12831,12836,10134
20201013,1145,12836,12876,12830,12868,5102
20201013,1245,12869,12892,12853,12890,3944
20201013,1345,12890,12924,12887,12919,6832
20201013,1600,12908,12914,12892,12903,1691
20201013,1700,12904,12945,12904,12944,1682
20201013,1800,12944,12955,12938,12944,1153
20201013,1900,12944,12948,12928,12935,828
20201013,2000,12935,12946,12932,12940,604
20201013,2100,12940,12943,12916,12924,967
20201013,2200,12924,12925,12900,12912,2355
20201013,2300,12913,12917,12887,12913,2455
20201014,0000,12912,12930,12908,12920,1418
20201014,0100,12920,12938,12911,12938,956
20201014,0200,12936,12945,12919,12921,932
20201014,0300,12921,12930,12908,12925,663
20201014,0400,12924,12942,12915,12916,528
20201014,0500,12916,12917,12900,12909,659
20201014,0945,12909,12956,12891,12898,15653
20201014,1045,12898,12935,12880,12914,9814
20201014,1145,12913,12923,12896,12913,4108
20201014,1245,12914,12920,12898,12901,2840
20201014,1345,12900,12908,12871,12888,8135
20201014,1600,12897,12900,12878,12895,1233
20201014,1700,12894,12905,12889,12899,729
20201014,1800,12900,12907,12889,12893,640
20201014,1900,12892,12896,12854,12869,1837
20201014,2000,12869,12877,12867,12873,636
20201014,2100,12873,12886,12873,12883,751
20201014,2200,12884,12902,12871,12894,1525
20201014,2300,12894,12897,12875,12888,1522
20201015,0000,12888,12894,12866,12866,1227
20201015,0100,12866,12874,12835,12853,2357
20201015,0200,12853,12863,12840,12860,741
20201015,0300,12860,12870,12846,12862,631
20201015,0400,12861,12876,12847,12847,640
20201015,0500,12848,12864,12845,12860,576
20201015,0945,12862,12892,12830,12860,15153
20201015,1045,12859,12861,12758,12760,19470
20201015,1145,12760,12769,12727,12757,10010
20201015,1245,12757,12846,12756,12835,10093
20201015,1345,12836,12846,12812,12840,8707
20201015,1600,12819,12822,12794,12802,2782
20201015,1700,12801,12802,12755,12762,2710
20201015,1800,12760,12777,12754,12776,1982
20201015,1900,12777,12781,12771,12781,856
20201015,2000,12781,12788,12760,12765,1143
20201015,2100,12764,12772,12750,12765,1590
20201015,2200,12765,12809,12756,12805,3612
20201015,2300,12805,12812,12779,12798,2736
20201016,0000,12798,12805,12787,12797,1415
20201016,0100,12796,12800,12787,12795,602
20201016,0200,12796,12820,12794,12815,1066
20201016,0300,12815,12832,12806,12823,1002
20201016,0400,12823,12841,12822,12828,827
20201016,0500,12829,12838,12824,12833,490
20201016,0945,12834,12849,12772,12822,17867
20201016,1045,12822,12865,12794,12862,11275
20201016,1145,12862,12864,12798,12809,6695
20201016,1245,12809,12816,12738,12760,8291
20201016,1345,12761,12771,12718,12745,10693
20201016,1600,12744,12759,12727,12745,1874
20201016,1700,12747,12753,12737,12748,714
20201016,1800,12747,12749,12731,12740,580
20201016,1900,12739,12758,12736,12749,778
20201016,2000,12749,12767,12745,12760,1089
20201016,2100,12758,12773,12755,12770,869
20201016,2200,12770,12772,12750,12762,1630
20201016,2300,12761,12777,12759,12762,1609
20201017,0000,12762,12764,12734,12750,1776
20201017,0100,12752,12754,12736,12754,815
20201017,0200,12754,12762,12751,12756,623
20201017,0300,12755,12770,12750,12769,412
20201017,0400,12769,12771,12742,12747,568
20201017,0500,12747,12748,12735,12743,488
20201019,0945,12742,12899,12742,12879,22394
20201019,1045,12880,12906,12873,12894,8974
20201019,1145,12894,12905,12864,12869,5741
20201019,1245,12870,12902,12868,12899,3419
20201019,1345,12898,12912,12886,12896,7234
20201019,1600,12899,12920,12894,12911,1406
20201019,1700,12910,12914,12902,12913,636
20201019,1800,12912,12916,12908,12912,259
20201019,1900,12912,12912,12905,12911,349
20201019,2000,12911,12911,12906,12909,156
20201019,2100,12908,12910,12885,12894,906
20201019,2200,12894,12928,12894,12912,2019
20201019,2300,12912,12912,12872,12894,3019
20201020,0000,12894,12897,12876,12887,1346
20201020,0100,12887,12899,12882,12896,642
20201020,0200,12895,12897,12873,12883,705
20201020,0300,12882,12891,12827,12834,2282
20201020,0400,12835,12839,12813,12836,1362
20201020,0500,12837,12843,12825,12832,637
20201020,0945,12832,12905,12832,12873,14838
20201020,1045,12873,12880,12844,12869,7394
20201020,1145,12869,12894,12856,12886,4938
20201020,1245,12885,12889,12871,12874,1855
20201020,1345,12875,12882,12854,12856,4715
20201020,1600,12868,12872,12858,12866,1048
20201020,1700,12866,12870,12862,12866,367
20201020,1800,12865,12870,12864,12869,347
20201020,1900,12869,12879,12868,12876,510
20201020,2000,12876,12878,12868,12870,316
20201020,2100,12870,12870,12847,12855,1287
20201020,2200,12855,12875,12850,12874,1683
20201020,2300,12875,12883,12865,12865,1774
20201021,0000,12866,12875,12856,12875,898
20201021,0100,12875,12904,12871,12897,1419
20201021,0200,12897,12930,12897,12915,1695
20201021,0300,12916,12919,12897,12899,590
20201021,0400,12899,12911,12882,12891,1004
20201021,0500,12891,12895,12860,12878,711
20201021,0945,12878,12940,12878,12938,10701
20201021,1045,12938,12946,12891,12894,6099
20201021,1145,12894,12905,12879,12901,3459
20201021,1245,12902,12909,12891,12897,1807
20201021,1345,12898,12906,12851,12860,5271
20201021,1600,12820,12823,12791,12795,2684
20201021,1700,12795,12797,12761,12762,2261
20201021,1800,12762,12786,12758,12782,1417
20201021,1900,12783,12793,12774,12786,952
20201021,2000,12786,12786,12773,12784,778
20201021,2100,12783,12802,12783,12791,1196
20201021,2200,12792,12816,12783,12814,2343
20201021,2300,12814,12815,12791,12791,1707
20201022,0000,12791,12798,12777,12787,2231
20201022,0100,12788,12808,12783,12785,1471
20201022,0200,12787,12800,12785,12790,472
20201022,0300,12791,12807,12790,12803,426
20201022,0400,12803,12812,12783,12783,743
20201022,0500,12783,12805,12780,12795,528
20201022,0945,12795,12823,12707,12813,20677
20201022,1045,12813,12815,12747,12785,12798
20201022,1145,12786,12804,12779,12795,5675
20201022,1245,12794,12800,12775,12797,3041
20201022,1345,12798,12839,12785,12837,8075
20201022,1600,12837,12856,12831,12854,2807
20201022,1700,12854,12880,12849,12871,2105
20201022,1800,12871,12874,12865,12873,654
20201022,1900,12872,12890,12864,12889,1352
20201022,2000,12887,12892,12881,12886,789
20201022,2100,12886,12894,12873,12877,950
20201022,2200,12877,12892,12865,12879,1680
20201022,2300,12880,12880,12841,12859,3623
20201023,0000,12858,12874,12855,12860,1559
20201023,0100,12860,12871,12856,12870,747
20201023,0200,12870,12884,12867,12879,924
20201023,0300,12880,12883,12871,12878,275
20201023,0400,12879,12880,12866,12870,446
20201023,0500,12871,12872,12861,12865,520
20201023,0945,12865,12883,12803,12820,16229
20201023,1045,12821,12836,12795,12836,9726
20201023,1145,12835,12854,12827,12849,6059
20201023,1245,12849,12852,12841,12842,2087
20201023,1345,12843,12854,12832,12839,5179
20201023,1600,12820,12852,12816,12849,1741
20201023,1700,12848,12855,12843,12843,736
20201023,1800,12844,12851,12841,12848,403
20201023,1900,12848,12862,12844,12857,661
20201023,2000,12856,12860,12852,12859,402
20201023,2100,12858,12865,12855,12856,472
20201023,2200,12856,12859,12838,12847,1414
20201023,2300,12848,12856,12836,12849,1494
20201024,0000,12849,12855,12838,12845,860
20201024,0100,12846,12855,12843,12849,1016
20201024,0200,12850,12863,12849,12856,701
20201024,0300,12856,12875,12856,12865,853
20201024,0400,12864,12879,12864,12877,500
20201024,0500,12877,12877,12854,12866,592
20201026,0945,12866,12935,12820,12835,25261
20201026,1045,12835,12899,12824,12888,9235
20201026,1145,12888,12894,12868,12876,3961
20201026,1245,12875,12885,12862,12879,2363
20201026,1345,12879,12880,12856,12858,4424
20201026,1600,12855,12862,12840,12847,1979
20201026,1700,12848,12858,12842,12856,808
20201026,1800,12856,12861,12852,12857,562
20201026,1900,12857,12861,12853,12858,238
20201026,2000,12858,12867,12855,12857,493
20201026,2100,12857,12858,12850,12854,555
20201026,2200,12854,12864,12850,12857,1030
20201026,2300,12858,12864,12800,12807,3602
20201027,0000,12807,12809,12780,12799,4390
20201027,0100,12799,12804,12772,12776,1668
20201027,0200,12776,12783,12747,12781,2121
20201027,0300,12780,12796,12776,12788,877
20201027,0400,12787,12803,12780,12798,809
20201027,0500,12798,12824,12796,12797,1110
20201027,0945,12798,12833,12765,12801,19297
20201027,1045,12801,12829,12792,12806,8686
20201027,1145,12805,12823,12801,12805,3940
20201027,1245,12807,12815,12790,12815,2964
20201027,1345,12815,12824,12805,12807,6035
20201027,1600,12813,12816,12804,12813,877
20201027,1700,12813,12813,12795,12803,1042
20201027,1800,12803,12804,12791,12798,718
20201027,1900,12798,12813,12798,12810,642
20201027,2000,12812,12817,12809,12815,616
20201027,2100,12815,12819,12806,12809,636
20201027,2200,12809,12813,12799,12808,1302
20201027,2300,12807,12810,12786,12802,2157
20201028,0000,12802,12812,12795,12811,1038
20201028,0100,12811,12814,12800,12801,511
20201028,0200,12802,12812,12800,12808,316
20201028,0300,12808,12809,12790,12803,491
20201028,0400,12804,12807,12795,12805,321
20201028,0500,12806,12808,12796,12796,340
20201028,0945,12797,12809,12772,12800,10413
20201028,1045,12801,12805,12732,12748,14817
20201028,1145,12747,12767,12739,12740,4924
20201028,1245,12740,12744,12723,12732,4376
20201028,1345,12732,12746,12713,12739,9147
20201028,1600,12733,12743,12716,12729,2309
20201028,1700,12728,12733,12666,12687,4011
20201028,1800,12688,12688,12660,12675,1524
20201028,1900,12674,12683,12665,12666,1029
20201028,2000,12666,12671,12655,12660,1017
20201028,2100,12660,12660,12604,12614,3831
20201028,2200,12614,12638,12598,12617,4293
20201028,2300,12617,12619,12555,12578,6197
20201029,0000,12578,12594,12563,12592,2933
20201029,0100,12591,12635,12583,12590,3383
20201029,0200,12589,12594,12565,12591,1751
20201029,0300,12590,12611,12578,12604,989
20201029,0400,12604,12611,12574,12575,1040
20201029,0500,12576,12592,12567,12576,901
20201029,0945,12574,12600,12504,12571,24328
20201029,1045,12573,12640,12571,12617,12709
20201029,1145,12618,12619,12559,12572,9833
20201029,1245,12572,12596,12555,12587,4372
20201029,1345,12587,12627,12587,12602,7904
20201029,1600,12600,12603,12563,12580,2417
20201029,1700,12580,12592,12570,12576,1405
20201029,1800,12577,12592,12577,12584,661
20201029,1900,12584,12585,12572,12576,574
20201029,2000,12576,12576,12519,12519,2841
20201029,2100,12520,12561,12515,12558,2864
20201029,2200,12557,12576,12524,12567,3732
20201029,2300,12566,12595,12565,12577,3647
20201030,0000,12579,12592,12554,12564,1792
20201030,0100,12564,12584,12560,12576,873
20201030,0200,12575,12620,12570,12618,1737
20201030,0300,12618,12634,12613,12621,1260
20201030,0400,12621,12631,12609,12610,950
20201030,0500,12609,12618,12566,12577,1207
20201030,0945,12572,12572,12445,12523,27140
20201030,1045,12523,12547,12487,12502,11273
20201030,1145,12503,12544,12497,12522,5863
20201030,1245,12521,12543,12507,12516,3726
20201030,1345,12517,12518,12407,12414,12629
20201030,1600,12395,12421,12370,12406,4049
20201030,1700,12409,12455,12409,12439,3131
20201030,1800,12439,12469,12434,12459,2010
20201030,1900,12459,12468,12445,12465,1322
20201030,2000,12465,12486,12465,12474,1614
20201030,2100,12474,12478,12454,12468,1217
20201030,2200,12469,12482,12445,12457,2699
20201030,2300,12456,12463,12410,12413,4008
20201031,0000,12414,12445,12412,12431,2436
20201031,0100,12432,12460,12430,12437,1978
20201031,0200,12437,12445,12416,12434,1128
20201031,0300,12434,12445,12421,12431,827
20201031,0400,12431,12453,12424,12450,987
20201031,0500,12450,12469,12446,12469,872
20201102,0945,12469,12516,12440,12456,18038
20201102,1045,12457,12479,12402,12426,11730
20201102,1145,12427,12457,12408,12448,6101
20201102,1245,12448,12471,12426,12462,4728
20201102,1345,12462,12531,12461,12515,7940
20201102,1600,12510,12528,12496,12526,2143
20201102,1700,12526,12543,12511,12542,1778
20201102,1800,12542,12575,12540,12565,2213
20201102,1900,12565,12587,12563,12579,1362
20201102,2000,12580,12582,12566,12571,968
20201102,2100,12570,12572,12552,12559,949
20201102,2200,12560,12574,12556,12560,865
20201102,2300,12561,12581,12553,12575,2166
20201103,0000,12576,12581,12562,12565,1235
20201103,0100,12564,12571,12554,12567,797
20201103,0200,12566,12569,12536,12544,912
20201103,0300,12544,12544,12512,12522,1438
20201103,0400,12524,12560,12520,12554,789
20201103,0500,12556,12577,12556,12572,1152
20201103,0945,12573,12656,12573,12633,16639
20201103,1045,12634,12706,12629,12698,12094
20201103,1145,12698,12715,12685,12691,5965
20201103,1245,12691,12697,12675,12689,3064
20201103,1345,12689,12700,12681,12685,7460
20201103,1600,12696,12737,12686,12727,2924
20201103,1700,12726,12754,12717,12753,1961
20201103,1800,12753,12771,12746,12765,1584
20201103,1900,12765,12767,12740,12745,1198
20201103,2000,12745,12757,12744,12756,861
20201103,2100,12756,12759,12727,12729,1099
20201103,2200,12730,12746,12724,12733,1844
20201103,2300,12734,12766,12731,12760,1986
20201104,0000,12760,12776,12758,12775,2426
20201104,0100,12775,12780,12765,12768,1210
20201104,0200,12768,12776,12765,12773,549
20201104,0300,12773,12776,12758,12761,546
20201104,0400,12762,12785,12759,12773,629
20201104,0500,12772,12780,12761,12775,1156
20201104,0945,12774,12778,12662,12715,20986
20201104,1045,12716,12767,12683,12695,13154
20201104,1145,12694,12875,12688,12873,20909
20201104,1245,12873,12879,12804,12817,10592
20201104,1345,12817,12868,12807,12865,9255
20201104,1600,12848,12892,12804,12831,6225
20201104,1700,12832,12867,12824,12853,2765
20201104,1800,12853,12885,12850,12869,1799
20201104,1900,12869,12870,12849,12863,1394
20201104,2000,12863,12870,12852,12863,889
20201104,2100,12863,12896,12857,12888,2477
20201104,2200,12887,12895,12872,12876,1459
20201104,2300,12876,12882,12851,12878,3966
20201105,0000,12877,12914,12875,12914,3713
20201105,0100,12914,12940,12898,12936,2563
20201105,0200,12936,12950,12928,12930,1797
20201105,0300,12929,12944,12918,12939,1139
20201105,0400,12940,12947,12931,12938,696
20201105,0500,12938,12939,12894,12916,1519
20201105,0945,12911,12928,12834,12885,18040
20201105,1045,12886,12900,12821,12825,11743
20201105,1145,12825,12871,12825,12860,5532
20201105,1245,12860,12884,12851,12869,4601
20201105,1345,12870,12897,12858,12890,5364
20201105,1600,12891,12929,12888,12921,2498
20201105,1700,12920,12953,12915,12943,2720
20201105,1800,12942,12960,12937,12956,1524
20201105,1900,12955,12969,12953,12968,1691
20201105,2000,12968,12969,12952,12956,1206
20201105,2100,12957,12965,12946,12962,799
20201105,2200,12962,12965,12953,12956,777
20201105,2300,12956,12960,12941,12952,2261
20201106,0000,12951,12963,12945,12958,1509
20201106,0100,12957,12977,12954,12954,1804
20201106,0200,12954,12967,12945,12964,1050
20201106,0300,12964,12975,12963,12965,574
20201106,0400,12966,12981,12964,12980,899
20201106,0500,12980,12982,12955,12964,839
20201106,0945,12964,12970,12914,12951,16936
20201106,1045,12951,12986,12938,12984,10481
20201106,1145,12982,12991,12950,12957,6348
20201106,1245,12957,12958,12896,12925,9938
20201106,1345,12924,12942,12913,12936,6636
20201106,1600,12942,12967,12938,12963,1962
20201106,1700,12964,12985,12958,12961,2238
20201106,1800,12961,12962,12923,12931,2337
20201106,1900,12932,12955,12928,12950,1308
20201106,2000,12950,12963,12948,12957,865
20201106,2100,12956,12965,12941,12945,1014
20201106,2200,12944,12970,12938,12969,1405
20201106,2300,12968,12980,12955,12963,2541
20201107,0000,12963,12982,12960,12964,1698
20201107,0100,12964,12979,12960,12975,957
20201107,0200,12974,12977,12968,12976,444
20201107,0300,12977,12995,12977,12986,1129
20201107,0400,12986,13000,12986,13000,732
20201107,0500,13000,13004,12984,12994,1221
20201109,0945,12993,13175,12993,13161,21232
20201109,1045,13162,13166,13064,13065,16246
20201109,1145,13065,13085,13046,13066,7322
20201109,1245,13067,13112,13066,13101,5584
20201109,1345,13101,13137,13094,13121,7820
20201109,1600,13113,13127,13096,13108,2298
20201109,1700,13108,13122,13101,13115,982
20201109,1800,13115,13125,13113,13121,631
20201109,1900,13122,13142,13121,13142,1101
20201109,2000,13141,13254,13132,13219,5180
20201109,2100,13219,13299,13202,13297,7735
20201109,2200,13297,13350,13297,13315,6532
20201109,2300,13315,13336,13246,13247,6065
20201110,0000,13247,13299,13243,13284,3708
20201110,0100,13282,13292,13264,13269,1672
20201110,0200,13269,13275,13255,13267,1023
20201110,0300,13267,13272,13218,13238,1319
20201110,0400,13239,13241,13182,13209,2020
20201110,0500,13209,13217,13174,13175,1281
20201110,0945,13175,13175,13083,13143,18804
20201110,1045,13144,13154,13093,13110,9546
20201110,1145,13108,13115,13062,13069,9161
20201110,1245,13069,13078,13010,13038,10054
20201110,1345,13038,13081,13035,13071,7313
20201110,1600,13090,13151,13089,13123,3829
20201110,1700,13123,13147,13119,13128,1707
20201110,1800,13126,13142,13126,13133,923
20201110,1900,13134,13136,13086,13092,2175
20201110,2000,13092,13120,13082,13113,1360
20201110,2100,13114,13122,13107,13109,846
20201110,2200,13110,13115,13098,13112,878
20201110,2300,13112,13140,13086,13105,3762
20201111,0000,13105,13118,13053,13069,4204
20201111,0100,13069,13094,13061,13087,1796
20201111,0200,13086,13117,13085,13111,1317
20201111,0300,13112,13121,13083,13105,837
20201111,0400,13105,13114,13084,13107,668
20201111,0500,13109,13113,13087,13092,733
20201111,0945,13092,13153,13077,13140,16010
20201111,1045,13140,13219,13125,13212,13909
20201111,1145,13212,13236,13196,13219,7862
20201111,1245,13218,13263,13211,13258,5277
20201111,1345,13258,13281,13246,13263,10703
20201111,1600,13284,13319,13227,13240,5740
20201111,1700,13240,13294,13234,13288,2995
20201111,1800,13288,13306,13278,13293,1812
20201111,1900,13293,13308,13285,13301,844
20201111,2000,13301,13311,13297,13305,952
20201111,2100,13305,13305,13285,13297,1070
20201111,2200,13297,13306,13268,13282,1417
20201111,2300,13282,13303,13266,13283,2499
20201112,0000,13283,13298,13279,13288,1435
20201112,0100,13288,13297,13284,13291,593
20201112,0200,13291,13305,13288,13301,554
20201112,0300,13301,13318,13295,13314,667
20201112,0400,13313,13327,13281,13290,1319
20201112,0500,13290,13295,13243,13288,1469
20201112,0945,13294,13305,13242,13261,15218
20201112,1045,13261,13275,13215,13251,10835
20201112,1145,13251,13269,13229,13237,5275
20201112,1245,13237,13254,13193,13205,6716
20201112,1345,13204,13236,13196,13230,6830
20201112,1600,13234,13263,13229,13252,2357
20201112,1700,13253,13282,13249,13260,2171
20201112,1800,13261,13285,13261,13284,1157
20201112,1900,13283,13296,13278,13290,1145
20201112,2000,13290,13294,13275,13275,801
20201112,2100,13275,13280,13257,13261,1285
20201112,2200,13261,13277,13258,13272,845
20201112,2300,13273,13279,13253,13269,1528
20201113,0000,13269,13289,13264,13278,1264
20201113,0100,13279,13286,13258,13267,859
20201113,0200,13266,13270,13226,13242,1263
20201113,0300,13240,13247,13223,13247,825
20201113,0400,13246,13254,13218,13223,807
20201113,0500,13223,13228,13205,13214,909
20201113,0945,13215,13242,13174,13180,13904
20201113,1045,13181,13222,13163,13216,9821
20201113,1145,13215,13246,13215,13240,6623
20201113,1245,13240,13269,13230,13268,4892
20201113,1345,13267,13285,13261,13284,6593
20201113,1600,13293,13335,13292,13333,3587
20201113,1700,13332,13345,13325,13331,2067
20201113,1800,13331,13341,13328,13337,887
20201113,1900,13337,13340,13330,13334,577
20201113,2000,13334,13336,13327,13335,658
20201113,2100,13335,13337,13326,13326,413
20201113,2200,13327,13337,13322,13337,449
20201113,2300,13337,13360,13326,13355,1878
20201114,0000,13354,13362,13336,13341,1814
20201114,0100,13341,13357,13340,13355,826
20201114,0200,13355,13360,13348,13359,512
20201114,0300,13359,13368,13350,13363,868
20201114,0400,13361,13370,13353,13365,503
20201114,0500,13364,13364,13350,13362,791
20201116,0945,13362,13483,13362,13475,18299
20201116,1045,13475,13500,13453,13497,8439
20201116,1145,13497,13509,13470,13505,5544
20201116,1245,13505,13557,13500,13546,6544
20201116,1345,13545,13582,13538,13581,10819
20201116,1600,13579,13586,13564,13577,1621
20201116,1700,13576,13577,13545,13555,1495
20201116,1800,13554,13574,13549,13572,872
20201116,1900,13572,13579,13567,13571,469
20201116,2000,13572,13623,13571,13609,1945
20201116,2100,13609,13626,13604,13611,1770
20201116,2200,13612,13617,13590,13600,1084
20201116,2300,13600,13662,13599,13647,3949
20201117,0000,13648,13739,13642,13734,4114
20201117,0100,13734,13768,13719,13735,4406
20201117,0200,13735,13740,13712,13723,1295
20201117,0300,13723,13723,13645,13659,2698
20201117,0400,13659,13688,13649,13678,914
20201117,0500,13678,13682,13661,13682,846
20201117,0945,13680,13737,13642,13667,20456
20201117,1045,13666,13669,13607,13639,12486
20201117,1145,13639,13672,13619,13667,5919
20201117,1245,13667,13670,13626,13629,3832
20201117,1345,13629,13645,13603,13625,7230
20201117,1600,13631,13659,13624,13653,1411
20201117,1700,13653,13673,13650,13659,1130
20201117,1800,13658,13665,13652,13658,349
20201117,1900,13657,13665,13647,13657,735
20201117,2000,13657,13658,13641,13647,534
20201117,2100,13647,13655,13637,13639,544
20201117,2200,13638,13642,13622,13632,1008
20201117,2300,13631,13633,13601,13602,2043
20201118,0000,13603,13649,13600,13648,1976
20201118,0100,13648,13659,13640,13647,950
20201118,0200,13647,13670,13646,13666,790
20201118,0300,13667,13682,13652,13659,850
20201118,0400,13659,13675,13659,13665,212
20201118,0500,13664,13665,13637,13647,608
20201118,0945,13646,13690,13621,13688,9486
20201118,1045,13689,13697,13662,13674,6689
20201118,1145,13676,13762,13673,13755,6345
20201118,1245,13754,13788,13721,13740,5208
20201118,1345,13740,13760,13730,13756,5049
20201118,1600,13708,13759,13704,13755,3424
20201118,1700,13756,13780,13747,13776,2180
20201118,1800,13775,13825,13770,13815,3111
20201118,1900,13814,13834,13811,13822,1629
20201118,2000,13822,13832,13798,13815,1539
20201118,2100,13815,13838,13814,13826,1114
20201118,2200,13826,13827,13814,13814,689
20201118,2300,13815,13818,13754,13773,4250
20201119,0000,13773,13790,13766,13783,2516
20201119,0100,13784,13798,13778,13797,1085
20201119,0200,13798,13809,13792,13797,762
20201119,0300,13797,13798,13741,13758,1498
20201119,0400,13758,13783,13744,13774,737
20201119,0500,13773,13786,13736,13738,1095
20201119,0945,13738,13750,13684,13711,17633
20201119,1045,13711,13745,13687,13719,10385
20201119,1145,13720,13721,13662,13693,8927
20201119,1245,13692,13725,13688,13718,4347
20201119,1345,13718,13748,13697,13740,6347
20201119,1600,13760,13789,13758,13767,2927
20201119,1700,13766,13773,13717,13721,2736
20201119,1800,13721,13737,13712,13719,1492
20201119,1900,13719,13722,13685,13721,2403
20201119,2000,13721,13738,13706,13731,1465
20201119,2100,13731,13750,13731,13735,1199
20201119,2200,13735,13738,13718,13733,1137
20201119,2300,13733,13744,13707,13740,1996
20201120,0000,13741,13754,13719,13739,2259
20201120,0100,13739,13750,13727,13737,950
20201120,0200,13736,13741,13716,13721,528
20201120,0300,13721,13742,13719,13740,331
20201120,0400,13738,13770,13732,13759,1048
20201120,0500,13759,13764,13738,13756,1087
20201120,0945,13756,13756,13640,13684,16767
20201120,1045,13684,13705,13657,13677,8695
20201120,1145,13677,13720,13664,13713,6361
20201120,1245,13713,13718,13685,13711,4408
20201120,1345,13711,13737,13692,13736,6750
20201120,1600,13733,13765,13725,13730,2387
20201120,1700,13729,13748,13723,13745,1265
20201120,1800,13745,13762,13738,13757,1149
20201120,1900,13757,13783,13752,13774,1375
20201120,2000,13775,13779,13769,13779,550
20201120,2100,13780,13780,13759,13768,642
20201120,2200,13767,13769,13747,13749,908
20201120,2300,13750,13767,13745,13757,1481
20201121,0000,13756,13765,13751,13757,1099
20201121,0100,13757,13764,13733,13740,792
20201121,0200,13739,13743,13715,13727,1165
20201121,0300,13726,13746,13721,13739,549
20201121,0400,13740,13754,13733,13750,490
20201121,0500,13748,13751,13718,13723,756
20201123,0945,13723,13943,13723,13915,23165
20201123,1045,13916,13921,13791,13825,18845
